"","state","postal_code","latitude","longitude","stars","review_count","categories","OpenSundays","Open7days","checkedin100","BusinessAcceptsCreditCards","RestaurantsTakeOut","RestaurantsPriceRange2","RestaurantsReservations","RestaurantsDelivery","GoodForKids","OutdoorSeating","RestaurantsAttire","garage","street","validated","lot","valet","WiFi","NoiseLevel","Caters","dessert","latenight","lunch","dinner","brunch","breakfast"
"1960","NC",28208,35.2291284,-80.8674638,4,991,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1961","NC",28210,35.150304,-80.8405705,5,22,"Fast Food, American (Traditional)","1","1",0,"True","True","3","True","True","False","True","dressy","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"1962","IL",61801,40.116163,-88.2197603,3.5,26,"Sandwiches, Fast Food","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"1963","NC",28110,35.0134447,-80.5728348,4,12,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True","False","False","False","False","False","False"
"1964","NC",28269,35.3337597,-80.7937128,2,18,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","quiet","False","False","False","False","False","False","False"
"1965","NC",28277,35.039035,-80.7935942,3,36,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","False","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"1966","WI",53704,43.1205952326,-89.3110370636,4.5,5,"Coffee & Tea, Cafes","1","0",0,"True","True","2","False","False","True","False","casual","False","False","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"1967","NC",28216,35.352455,-80.851147,3,7,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1968","WI",53717,43.0612817,-89.511733,2.5,45,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","loud","False","False","False","False","False","False","False"
"1969","IL",61801,40.0973688669,-88.1911993667,2,4,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"1970","WI",53590,43.1710665848,-89.2660852253,3,49,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","loud","True","False","False","True","True","False","False"
"1971","NC",28202,35.2262293,-80.8414542,4,78,"Nightlife, Bars","1","1",0,"True","True","3","True","False","False","False","dressy","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
"1972","NC",28262,35.3119098063,-80.7446102024,2.5,77,"Fast Food, American (Traditional)","1","1",1,"True","True","1","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1973","NC",28205,35.1995013,-80.7643519,4,49,"Nightlife, Bars","1","1",1,"True","True","2","False","False","False","True","casual","False","False","False","True","False","no","average","False","False","True","False","False","False","False"
"1974","NC",28210,35.1681813,-80.8755221,3,42,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","False","False","False"
"1975","NC",28027,35.4126261,-80.6644456,2.5,29,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","False","False","False","False"
"1976","NC",28202,35.2299028,-80.8372815,3,200,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","True","no","average","True",NA,NA,NA,NA,NA,NA
"1977","NC",28031,35.4837929517,-80.8765565604,1.5,22,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","quiet","False","False","False","False","False","False","True"
"1978","NC",28097,35.2561107,-80.4596612,4,39,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"1979","NC",28037,35.4823960093,-80.9953737259,3.5,69,"American (Traditional), Nightlife","1","1",0,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","loud","True",NA,NA,NA,NA,NA,NA
"1980","WI",53719,43.0568168,-89.4958761,2.5,3,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","False","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"1981","WI",53704,43.1008373163,-89.3489094618,3,8,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","False","casual","False","False","False","False","False","no","average","True",NA,NA,NA,NA,NA,NA
"1982","WI",53589,42.9161167,-89.2218511,4,15,"Nightlife, Bars","1","0",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1983","NC",28273,35.1375056,-80.9336475,3,234,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","True","True","False","False","False","free","average","True","False","False","True","True","False","False"
"1984","NC",28209,35.179028,-80.87633,3.5,108,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","quiet","False","False","True","True","False","True","True"
"1985","NC",28277,35.0531562,-80.8471264,4,167,"Sandwiches, Fast Food","1","1",1,"True","True","1","True","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","True","False","False"
"1986","NC",28202,35.2261079,-80.8468595,4,212,"Nightlife, Bars","1","1",1,"True","True","2","False","False","False","True","casual","False","True","False","False","False","no","average","False","False","False","True","True","False","False"
"1987","NC",28213,35.2590519032,-80.7821260393,5,5,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","False",NA,NA,NA,NA,NA,NA
"1988","NC",28203,35.2188599,-80.8605894,4,13,"Nightlife, Bars","1","0",0,"True","True","3","True","True","False","True","dressy",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"1989","WI",53703,43.0760831,-89.3767151,3.5,100,"American (Traditional), Nightlife","1","1",1,"True","True","1","True","False","False","True","casual","False","False","False","True","False","free","loud","False","False","False","False","False","True","False"
"1990","WI",53590,43.1678278708,-89.2689152809,2.5,22,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","loud","True","False","False","True","False","False","False"
"1991","WI",53717,43.076035,-89.518413,3.5,92,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","False","True","False","False"
"1992","IL",61820,40.0949728803,-88.245852,2.5,44,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","average","False","True","True","True","True","False","False"
"1993","NC",28075,35.320986,-80.6518988,3.5,47,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"1994","NC",28027,35.371132,-80.722568,3.5,74,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","True","casual","False","False","False","False","False","no","average","True","True","False","True","True","False","False"
"1995","NC",28217,35.1620992,-80.8862462,2.5,29,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1996","NC",28211,35.1718223,-80.8071432,3.5,304,"Southern, Breakfast & Brunch","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"1997","WI",53774,43.0756691,-89.3772786,4,88,"Fast Food, American (Traditional)","1","0",1,"True","True","1","False","False","True","True","casual","False","True","False","False","False","no","average","False","False","False","False","False","False","True"
"1998","NC",28078,35.4084806337,-80.8609515423,3.5,128,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","False","True","False","False","False","free","average","False","False","False","True","True","False","False"
"1999","NC",28173,34.9575199,-80.7574846,3,11,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","False"
"2000","NC",28110,35.0196829033,-80.5777981177,3,20,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","False","False","False"
"2001","WI",53714,43.1072976,-89.3310137,4,66,"American (Traditional), Nightlife","0","0",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2002","WI",53704,43.120559,-89.305994,3,194,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2003","NC",28277,35.07013,-80.8435308,4,322,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2004","WI",53711,43.0577149,-89.4283703,3.5,18,"Nightlife, Bars","1","0",0,"True","True","2","True","False","True","False","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"2005","NC",28025,35.447144,-80.600265,3,35,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","True","casual","False","False","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"2006","NC",28277,35.052923,-80.814983,3,33,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","True","True","False","casual","False","False","False","True","False","no","quiet","True","False","False","True","True","False","False"
"2007","IL",61801,40.1067731,-88.2251981,4.5,62,"Coffee & Tea, Cafes","0","0",1,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","True","False","False","False"
"2008","NC",28205,35.214056,-80.782638,4,4,"Coffee & Tea, Cafes","1","0",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True",NA,NA,NA,NA,NA,NA
"2009","WI",53719,43.0488379825,-89.5036782352,2.5,59,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","True","False","True","True"
"2010","NC",28277,35.0623226,-80.7717539,3.5,83,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","False","False","no","average","True","False","False","True","True","False","False"
"2011","WI",53714,43.0863571,-89.3272305,3,16,"Nightlife, Bars","0","0",0,"True","False","2","False","False","True","True","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"2012","WI",53562,43.1053748,-89.5101019,4.5,21,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","False","False","casual","False","False","False","True","False","no","quiet","True","False","True","True","True","False","False"
"2013","IL",61821,40.1205718,-88.2774235,1.5,14,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","free","average","False",NA,NA,NA,NA,NA,NA
"2014","WI",53528,43.1112753,-89.6441762,4,20,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","False",NA,NA,NA,NA,NA,NA
"2015","NC",28263,35.3104162,-80.7505771,3,133,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"2016","WI",53703,43.0752894562,-89.3823600336,4.5,246,"Fast Food, American (Traditional)","0","0",1,"True","False","4","True","False","False","False","dressy","False","True","False","False","False","no","quiet","False","False","False","False","True","False","False"
"2017","NC",28277,35.0338008,-80.8045565,3,122,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","no","average","True","False","False","True","True","False","False"
"2018","WI",53593,42.9887593,-89.5461517,4.5,34,"Fast Food, American (Traditional)","0","0",0,"True","True","3","False","True","False","True","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"2019","NC",28079,35.0678367,-80.6775554,4,242,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2020","WI",53719,43.0570894,-89.5093181,4,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","loud","False",NA,NA,NA,NA,NA,NA
"2021","WI",53703,43.075006,-89.3921359,2.5,69,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","True","True","False","casual","False","True","False","False","False","free","average","True",NA,NA,NA,NA,NA,NA
"2022","NC",28105,35.1283533835,-80.7007551985,3,4,"Sandwiches, Fast Food","1","1",0,"True","True","1","True","True","True","False","casual","False","False","False","False","False","free","quiet","True",NA,NA,NA,NA,NA,NA
"2023","IL",61802,40.0962948,-88.1920978,4,33,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2024","NC",28277,35.0553287,-80.8350541,3.5,147,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","False","True","True","False","False"
"2025","NC",28262,35.2997097,-80.8014833,2.5,3,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","False","False","casual",NA,NA,NA,NA,NA,"paid","very_loud","False",NA,NA,NA,NA,NA,NA
"2026","NC",28208,35.2463499037,-80.9040200338,4,8,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","True","True","False","casual",NA,NA,NA,NA,NA,"no","quiet","False",NA,NA,NA,NA,NA,NA
"2027","WI",53704,43.130028,-89.303978,2,48,"American (Traditional), Nightlife","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","False","False","False","True","False","False","False"
"2028","IL",61822,40.083399,-88.296606,4,15,"Coffee & Tea, Cafes","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","quiet","False","False","False","False","False","False","True"
"2029","WI",53562,43.089853,-89.523896,3,66,"American (Traditional), Nightlife","1","1",1,"True","True","2","True","False","False","True","casual","False","False","False","True","False","free","very_loud","True","False","False","True","True","False","False"
"2030","NC",28027,35.435347,-80.6533619016,3,11,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"2031","NC",28031,35.4474418914,-80.8913036808,4,140,"Nightlife, Bars","1","1",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2032","NC",28012,35.252952,-81.045862,4,34,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","False","True","casual","False","False","False","False","False","free","average","True","False","False","False","False","False","False"
"2033","WI",53590,43.1994537233,-89.2261479996,3.5,195,"American (Traditional), Nightlife","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2034","NC",28027,35.3749972356,-80.723955172,3,45,"Fast Food, American (Traditional)","1","0",0,"True","True","1","True","False","True","False","casual","False","False","False","True","False","free","quiet","True","False","False","True","False","False","False"
"2035","NC",28217,35.161153,-80.876261,2,15,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","False","False","no","average","False",NA,NA,NA,NA,NA,NA
"2036","NC",28203,35.2023433,-80.844893,4,58,"Sandwiches, Fast Food","0","0",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"2037","NC",28202,35.229761,-80.8396916,3,362,"American (Traditional), Nightlife","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"2038","IL",61820,40.112114,-88.241292,3.5,35,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","True","True","True","casual","False","False","False","True","False","no","average","True",NA,NA,NA,NA,NA,NA
"2039","NC",28277,35.0952753,-80.7791381,4,118,"Fast Food, American (Traditional)","1","0",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","free","quiet","True","False","False","True","True","False","False"
"2040","NC",28027,35.3746255,-80.7257294,4,222,"Fast Food, American (Traditional)","1","0",1,"True","True","2","True","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2041","NC",28104,35.0642720419,-80.7268842714,3.5,115,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","True","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2042","NC",28054,35.2637359072,-81.1327011301,3.5,47,"Nightlife, Bars","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","free","average","True","True","False","True","True","False","False"
"2043","NC",28273,35.1288204,-80.9770054,2.5,4,"Fast Food, American (Traditional)","0","0",0,"False","False","1","False","False","True","False","casual","False","False","False","True","False","no","average","False",NA,NA,NA,NA,NA,NA
"2044","NC",28079,35.0635619208,-80.6377977515,3,14,"Nightlife, Bars","1","1",0,"True","True","2","False","False","False","True","casual","False","False","False","False","False","no","loud","True",NA,NA,NA,NA,NA,NA
"2045","NC",28262,35.3106136,-80.7496372,3.5,342,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","False","False","True","True","True","False","False"
"2046","WI",53597,43.1917721102,-89.4542749669,3.5,128,"American (Traditional), Nightlife","1","1",0,"True","False","2","False","False","True","True","casual","False","True","False","False","False","free","average","False","False","False","True","False","False","False"
"2047","NC",28078,35.439915,-80.8708712,3,56,"Nightlife, Bars","1","1",1,"True","True","2","True","True","True","False","casual","False","False","False","True","False","no","average","False","False","False","False","True","False","False"
"2048","NC",28078,35.4461709982,-80.8792769909,3.5,118,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","False","False","no","average","False","False","False","True","True","False","False"
"2049","NC",28273,35.1190101589,-80.9574144334,2.5,30,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"2050","NC",28270,35.1408488,-80.7402718,2.5,12,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","True","True","False","casual","False","False","False","False","False","no","loud","True","False","False","False","False","False","False"
"2051","NC",28214,35.2432675035,-80.9382414707,4.5,16,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","True","False","False","False","False","False","False"
"2052","WI",53726,43.0723117,-89.4278898,3.5,7,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","False","False","False","False"
"2053","NC",28277,35.054104,-80.851939,3,92,"Nightlife, Bars","1","1",1,"True","True","2","False","False","True","True","casual","True","False","False","False","True","free","loud","True","False","False","True","True","False","False"
"2054","NC",28226,35.0786486,-80.818126,2,13,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","True","False","casual","False","False","False","False","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"2055","WI",53718,43.0509947,-89.2788632,5,16,"Coffee & Tea, Cafes","0","0",0,"True","False","2","True","False","True","False","casual","False","False","False","False","False","free","quiet","False",NA,NA,NA,NA,NA,NA
"2056","IL",61820,40.1104327,-88.237485,3.5,13,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","True","True","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"2057","NC",28134,35.0729961105,-80.8817772456,2,5,"Fast Food, American (Traditional)","0","0",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","quiet","False",NA,NA,NA,NA,NA,NA
"2058","NC",28036,35.5029572543,-80.8629612785,3.5,100,"Nightlife, Bars","1","1",1,"True","True","2","True","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2059","NC",28078,35.4159548,-80.8572889,4.5,46,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","True","True","casual","False","False","False","False","False","no","average","True","False","False","True","True","False","False"
"2060","NC",28211,35.156363,-80.831393,4,110,"Fast Food, American (Traditional)","0","0",1,"True","False","3","True","False","False","True","dressy","False","False","False","True","False","free","quiet","True","False","False","False","True","False","False"
"2061","IL",61866,40.311039,-88.1570602,4,7,"American (Traditional), Nightlife","0","0",0,"True","True","2","True","False","True","False","casual",NA,NA,NA,NA,NA,"free","average","True","False","False","False","False","False","False"
"2062","NC",28209,35.1529699851,-80.834318954,3.5,151,"American (Traditional), Nightlife","1","1",1,"True","True","2","True","False","True","True","dressy","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2063","NC",28105,35.1105564,-80.7103532,4.5,6,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","True","True","casual",NA,NA,NA,NA,NA,"no","loud","False",NA,NA,NA,NA,NA,NA
"2064","WI",53703,43.0724311441,-89.3957334319,4,88,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","False","False","casual","False","True","False","False","False","no","loud","False","False","False","True","True","False","False"
"2065","NC",28204,35.213101,-80.8349045,4.5,10,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","True","casual",NA,NA,NA,NA,NA,"free","quiet","True",NA,NA,NA,NA,NA,NA
"2066","NC",28202,35.226911,-80.843823,5,156,"Fast Food, American (Traditional)","0","0",1,"True","True","1","False","False","True","False","casual","False","True","False","False","False","no","average","True","False","False","True","False","False","False"
"2067","NC",28205,35.2185176,-80.7948114,4,414,"Fast Food, American (Traditional)","1","1",1,"True","True","1","True","False","True","True","casual","False","False","False","True","False","free","average","True","False","False","True","True","False","False"
"2068","WI",53711,43.0504226345,-89.4747456908,3.5,92,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2069","WI",53703,43.0745234172,-89.3815466467,4,258,"Nightlife, Bars","1","1",1,"True","True","2","True","False","False","False","casual","False","True","False","False","False","free","average","False","True","True","True","True","False","False"
"2070","NC",28208,35.2137894,-80.9276213,3.5,23,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","quiet","False","False","False","True","False","False","True"
"2071","IL",61820,40.1112668,-88.229192,3.5,52,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","False","casual","False","True","False","False","False","no","quiet","False","False","False","True","True","False","False"
"2072","NC",28012,35.246196,-81.038979,4,22,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","True","True","True","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"2073","WI",53589,42.9180747,-89.2329764,3.5,7,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","quiet","True",NA,NA,NA,NA,NA,NA
"2074","NC",28203,35.219266,-80.8608921,4,46,"Fast Food, American (Traditional)","1","1",0,"True","True","2","True","False","False","False","dressy",NA,NA,NA,NA,NA,"no","loud","True",NA,NA,NA,NA,NA,NA
"2075","NC",28212,35.1772696,-80.7508267,2.5,9,"Sandwiches, Fast Food","1","1",0,"True","True","1","False","False","False","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"2076","IL",61820,40.109713,-88.2317829,3,46,"American (Traditional), Nightlife","1","1",1,"True","True","1","False","False","False","True","casual","False","False","False","False","False","no","very_loud","True","False","False","False","False","False","False"
"2077","NC",28205,35.2210244,-80.8148537,4.5,1474,"Fast Food, American (Traditional)","1","1",1,"True","True","2","False","False","True","True","casual","False","True","False","True","False","free","average","True","False","False","True","True","False","False"
"2078","NC",28134,35.114191,-80.912923,4.5,40,"Fast Food, American (Traditional)","0","0",0,"True","True","1","True","False","True","False","casual","False","False","False","True","False","no","quiet","True","False","False","True","False","False","True"
"2079","NC",28203,35.1991855,-80.8417144,3.5,45,"Southern, Breakfast & Brunch","0","0",1,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","False","False","False","True","True","False","False"
"2080","WI",53716,43.047207,-89.321652,2.5,52,"American (Traditional), Nightlife","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","loud","False","False","False","True","False","False","False"
"2081","NC",28269,35.224545,-80.7274185,3.5,10,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual",NA,NA,NA,NA,NA,"no","average","False","False","False","False","False","False","False"
"2082","WI",53713,43.047893,-89.340121,4,33,"Sandwiches, Fast Food","1","0",0,"True","True","1","False","True","True","True","casual","False","False","False","True","False","free","average","True",NA,NA,NA,NA,NA,NA
"2083","WI",53716,43.0573123,-89.326142,4,34,"Fast Food, American (Traditional)","1","1",0,"True","True","2","False","False","True","False","casual","False","False","False","True","False","no","average","True","False","False","False","False","False","False"
"2084","WI",53590,43.1778,-89.240339,4,25,"Fast Food, American (Traditional)","1","0",0,"False","True","2","False","True","True","False","casual","False","False","False","True","False","no","loud","False",NA,NA,NA,NA,NA,NA
"2085","NC",28213,35.2975126,-80.7375969,3,115,"Sandwiches, Fast Food","1","1",1,"True","True","2","False","False","True","True","casual","False","False","False","True","False","free","average","True","False","True","True","True","False","False"
"2086","IL",61820,40.1290679,-88.2583071,2,6,"Fast Food, American (Traditional)","1","1",0,"False","True","1","False","False","False","True","casual",NA,NA,NA,NA,NA,"free","loud","True",NA,NA,NA,NA,NA,NA
"2087","WI",53703,43.0786051,-89.378281,3.5,100,"Fast Food, American (Traditional)","1","0",1,"True","True","2","False","True","True","False","casual","False","False","False","True","False","no","average","True","False","False","True","True","False","False"
"2088","NC",28204,35.2122578665,-80.8359310528,4,419,"Fast Food, American (Traditional)","1","1",1,"True","True","2","True","False","True","True","casual","True","False","False","False","False","free","average","True","False","False","True","True","False","False"
"2089","WI",53703,43.0749389,-89.3895566,3,75,"Fast Food, American (Traditional)","1","1",1,"True","True","1","False","False","True","False","casual","False","True","False","False","False","free","average","True","False","False","True","True","False","False"
"2090","WI",53705,43.07215,-89.4296826,4,107,"American (Traditional), Nightlife","1","1",1,"False","True","1","False","False","False","True","casual","False","True","False","True","False","free","average","False","False","True","True","True","False","False"
"2091","WI",53713,43.034735369,-89.4225611388,3.5,238,"American (Traditional), Nightlife","1","1",1,"True","True","2","True","False","False","True","casual","True","False","False","True","False","free","average","True","False","False","False","True","False","False"
"2092","NC",28277,35.0665206,-80.7710807,4.5,37,"Southern, Breakfast & Brunch","0","0",1,"True","True","1","False","False","True","True","casual","False","False","False","False","False","free","average","True","False","False","True","True","False","False"
"2093","NC",28269,35.3348305,-80.7946048,2,3,"Sandwiches, Fast Food","1","1",0,"True","True","2","False","False","False","True","casual",NA,NA,NA,NA,NA,"free","average","True",NA,NA,NA,NA,NA,NA
"2094","NC",28202,35.2256661,-80.8468307,4.5,76,"Nightlife, Bars","1","1",1,"True","True","1","False","False","False","True","casual","False","False","False","False","False","no","average","False","False","False","True","False","False","False"
"2095","NC",28227,35.160871,-80.739732,3.5,69,"Fast Food, American (Traditional)","1","1",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","quiet","True","False","False","True","True","False","False"
"2096","WI",53703,43.0747316,-89.3862126,5,27,"Fast Food, American (Traditional)","0","0",0,"True","True","1","False","False","True","True","casual","False","True","False","False","False","no","average","True","False","False","True","False","False","False"
"2097","WI",53716,43.079131,-89.323261,4,22,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","True","False","casual","False","False","False","True","False","free","very_loud","True","False","False","False","True","False","True"
"2098","WI",53590,43.1645509,-89.266922,5,5,"Fast Food, American (Traditional)","1","0",0,"True","True","1","False","False","True","True","casual","False","False","False","True","False","no","average","True","False","False","False","False","False","False"
"2099","NC",28212,35.2038222,-80.7440904,4,24,"Southern, Breakfast & Brunch","1","0",0,"True","True","2","False","False","True","True","casual","False","False","False","False","False","free","quiet","True","False","False","False","False","False","False"
